"time","axis","series","series_label","record","region","bin","bin_lower","bin_upper","bin_unit","observed","predicted","raw_sample_size","weighting_total","tail_compressed","prediction_scope","fishery_name"
1965.33333333333,"length","F3_R1","3.LL.DWFN.1c","594","Region 1",51,50,52,"cm",0,4.82887249672263e-11,127.399019585812,2.49801999187866,FALSE,"complete","3.LL.DWFN.1c"
1965.33333333333,"length","F3_R1","3.LL.DWFN.1c","594","Region 1",53,52,54,"cm",0,1.10073803362578e-10,127.399019585812,2.49801999187866,FALSE,"complete","3.LL.DWFN.1c"
1965.33333333333,"length","F3_R1","3.LL.DWFN.1c","594","Region 1",55,54,56,"cm",0,1.72203565007951e-10,127.399019585812,2.49801999187866,FALSE,"complete","3.LL.DWFN.1c"
1965.33333333333,"length","F3_R1","3.LL.DWFN.1c","594","Region 1",57,56,58,"cm",0,8.55801268740096e-09,127.399019585812,2.49801999187866,FALSE,"complete","3.LL.DWFN.1c"
1965.33333333333,"length","F3_R1","3.LL.DWFN.1c","594","Region 1",59,58,60,"cm",0,2.4121736934689e-08,127.399019585812,2.49801999187866,FALSE,"complete","3.LL.DWFN.1c"
1965.33333333333,"length","F3_R1","3.LL.DWFN.1c","594","Region 1",61,60,62,"cm",0,5.80938702122477e-08,127.399019585812,2.49801999187866,FALSE,"complete","3.LL.DWFN.1c"
1965.33333333333,"length","F3_R1","3.LL.DWFN.1c","594","Region 1",63,62,64,"cm",0,1.18652075266271e-07,127.399019585812,2.49801999187866,FALSE,"complete","3.LL.DWFN.1c"
1965.33333333333,"length","F3_R1","3.LL.DWFN.1c","594","Region 1",65,64,66,"cm",0,7.08137361571791e-06,127.399019585812,2.49801999187866,FALSE,"complete","3.LL.DWFN.1c"
1965.33333333333,"length","F3_R1","3.LL.DWFN.1c","594","Region 1",67,66,68,"cm",0,1.80254910971203e-05,127.399019585812,2.49801999187866,FALSE,"complete","3.LL.DWFN.1c"
1965.33333333333,"length","F3_R1","3.LL.DWFN.1c","594","Region 1",69,68,70,"cm",0,4.05589329873448e-05,127.399019585812,2.49801999187866,FALSE,"complete","3.LL.DWFN.1c"
1965.33333333333,"length","F3_R1","3.LL.DWFN.1c","594","Region 1",71,70,72,"cm",0,8.05264478843293e-05,127.399019585812,2.49801999187866,FALSE,"complete","3.LL.DWFN.1c"
1965.33333333333,"length","F3_R1","3.LL.DWFN.1c","594","Region 1",73,72,74,"cm",0,0.00155333977341445,127.399019585812,2.49801999187866,FALSE,"complete","3.LL.DWFN.1c"
1965.33333333333,"length","F3_R1","3.LL.DWFN.1c","594","Region 1",75,74,76,"cm",0,0.0039957686005811,127.399019585812,2.49801999187866,FALSE,"complete","3.LL.DWFN.1c"
1965.33333333333,"length","F3_R1","3.LL.DWFN.1c","594","Region 1",77,76,78,"cm",0,0.00872955164568995,127.399019585812,2.49801999187866,FALSE,"complete","3.LL.DWFN.1c"
1965.33333333333,"length","F3_R1","3.LL.DWFN.1c","594","Region 1",79,78,80,"cm",0.00471499367568368,0.0170679436210171,127.399019585812,2.49801999187866,FALSE,"complete","3.LL.DWFN.1c"
1965.33333333333,"length","F3_R1","3.LL.DWFN.1c","594","Region 1",81,80,82,"cm",0.0122160470275713,0.0301928355868819,127.399019585812,2.49801999187866,FALSE,"complete","3.LL.DWFN.1c"
1965.33333333333,"length","F3_R1","3.LL.DWFN.1c","594","Region 1",83,82,84,"cm",0.040344796483725,0.0483704737630621,127.399019585812,2.49801999187866,FALSE,"complete","3.LL.DWFN.1c"
1965.33333333333,"length","F3_R1","3.LL.DWFN.1c","594","Region 1",85,84,86,"cm",0.111604402099808,0.0701602283960875,127.399019585812,2.49801999187866,FALSE,"complete","3.LL.DWFN.1c"
1965.33333333333,"length","F3_R1","3.LL.DWFN.1c","594","Region 1",87,86,88,"cm",0.1613791859349,0.0921741435051823,127.399019585812,2.49801999187866,FALSE,"complete","3.LL.DWFN.1c"
1965.33333333333,"length","F3_R1","3.LL.DWFN.1c","594","Region 1",89,88,90,"cm",0.157950683228003,0.109799021695944,127.399019585812,2.49801999187866,FALSE,"complete","3.LL.DWFN.1c"
1965.33333333333,"length","F3_R1","3.LL.DWFN.1c","594","Region 1",91,90,92,"cm",0.103300495572979,0.118803467928159,127.399019585812,2.49801999187866,FALSE,"complete","3.LL.DWFN.1c"
1965.33333333333,"length","F3_R1","3.LL.DWFN.1c","594","Region 1",93,92,94,"cm",0.108980357475252,0.117061326922546,127.399019585812,2.49801999187866,FALSE,"complete","3.LL.DWFN.1c"
1965.33333333333,"length","F3_R1","3.LL.DWFN.1c","594","Region 1",95,94,96,"cm",0.130519451758025,0.105404425831844,127.399019585812,2.49801999187866,FALSE,"complete","3.LL.DWFN.1c"
1965.33333333333,"length","F3_R1","3.LL.DWFN.1c","594","Region 1",97,96,98,"cm",0.0786010512774221,0.0871215845824376,127.399019585812,2.49801999187866,FALSE,"complete","3.LL.DWFN.1c"
1965.33333333333,"length","F3_R1","3.LL.DWFN.1c","594","Region 1",99,98,100,"cm",0.0518649304325205,0.0664747708082645,127.399019585812,2.49801999187866,FALSE,"complete","3.LL.DWFN.1c"
1965.33333333333,"length","F3_R1","3.LL.DWFN.1c","594","Region 1",101,100,102,"cm",0.0188599747027347,0.0471429502224692,127.399019585812,2.49801999187866,FALSE,"complete","3.LL.DWFN.1c"
1965.33333333333,"length","F3_R1","3.LL.DWFN.1c","594","Region 1",103,102,104,"cm",0.0173061334935344,0.0313102461754533,127.399019585812,2.49801999187866,FALSE,"complete","3.LL.DWFN.1c"
1965.33333333333,"length","F3_R1","3.LL.DWFN.1c","594","Region 1",105,104,106,"cm",0.00117874841892092,0.0196288092207463,127.399019585812,2.49801999187866,FALSE,"complete","3.LL.DWFN.1c"
1965.33333333333,"length","F3_R1","3.LL.DWFN.1c","594","Region 1",107,106,108,"cm",0,0.0117009763693627,127.399019585812,2.49801999187866,FALSE,"complete","3.LL.DWFN.1c"
1965.33333333333,"length","F3_R1","3.LL.DWFN.1c","594","Region 1",109,108,110,"cm",0.00117874841892092,0.00667130279426506,127.399019585812,2.49801999187866,FALSE,"complete","3.LL.DWFN.1c"
1965.33333333333,"length","F3_R1","3.LL.DWFN.1c","594","Region 1",111,110,112,"cm",0,0.0032815807332405,127.399019585812,2.49801999187866,FALSE,"complete","3.LL.DWFN.1c"
1965.33333333333,"length","F3_R1","3.LL.DWFN.1c","594","Region 1",113,112,114,"cm",0,0.00180195867724569,127.399019585812,2.49801999187866,FALSE,"complete","3.LL.DWFN.1c"
1965.33333333333,"length","F3_R1","3.LL.DWFN.1c","594","Region 1",115,114,116,"cm",0,0.00077406542950735,127.399019585812,2.49801999187866,FALSE,"complete","3.LL.DWFN.1c"
1965.33333333333,"length","F3_R1","3.LL.DWFN.1c","594","Region 1",117,116,118,"cm",0,0.000402832514614513,127.399019585812,2.49801999187866,FALSE,"complete","3.LL.DWFN.1c"
1965.33333333333,"length","F3_R1","3.LL.DWFN.1c","594","Region 1",119,118,120,"cm",0,0.00016058266502579,127.399019585812,2.49801999187866,FALSE,"complete","3.LL.DWFN.1c"
1965.33333333333,"length","F3_R1","3.LL.DWFN.1c","594","Region 1",121,120,122,"cm",0,5.52434738952914e-05,127.399019585812,2.49801999187866,FALSE,"complete","3.LL.DWFN.1c"
1965.33333333333,"length","F3_R1","3.LL.DWFN.1c","594","Region 1",123,122,124,"cm",0,1.4167043822963e-05,127.399019585812,2.49801999187866,FALSE,"complete","3.LL.DWFN.1c"
1965.33333333333,"length","F3_R1","3.LL.DWFN.1c","594","Region 1",125,124,126,"cm",0,0,127.399019585812,2.49801999187866,FALSE,"complete","3.LL.DWFN.1c"
1965.33333333333,"length","F3_R1","3.LL.DWFN.1c","594","Region 1",127,126,128,"cm",0,0,127.399019585812,2.49801999187866,FALSE,"complete","3.LL.DWFN.1c"
1965.33333333333,"length","F3_R1","3.LL.DWFN.1c","594","Region 1",129,128,130,"cm",0,0,127.399019585812,2.49801999187866,FALSE,"complete","3.LL.DWFN.1c"
1965.58333333333,"length","F3_R1","3.LL.DWFN.1c","595","Region 1",31,30,32,"cm",0,0,682.260527918206,13.3776574101609,FALSE,"complete","3.LL.DWFN.1c"
1965.58333333333,"length","F3_R1","3.LL.DWFN.1c","595","Region 1",33,32,34,"cm",0,0,682.260527918206,13.3776574101609,FALSE,"complete","3.LL.DWFN.1c"
1965.58333333333,"length","F3_R1","3.LL.DWFN.1c","595","Region 1",35,34,36,"cm",0,0,682.260527918206,13.3776574101609,FALSE,"complete","3.LL.DWFN.1c"
1965.58333333333,"length","F3_R1","3.LL.DWFN.1c","595","Region 1",37,36,38,"cm",0,0,682.260527918206,13.3776574101609,FALSE,"complete","3.LL.DWFN.1c"
1965.58333333333,"length","F3_R1","3.LL.DWFN.1c","595","Region 1",39,38,40,"cm",0,0,682.260527918206,13.3776574101609,FALSE,"complete","3.LL.DWFN.1c"
1965.58333333333,"length","F3_R1","3.LL.DWFN.1c","595","Region 1",41,40,42,"cm",0,0,682.260527918206,13.3776574101609,FALSE,"complete","3.LL.DWFN.1c"
1965.58333333333,"length","F3_R1","3.LL.DWFN.1c","595","Region 1",43,42,44,"cm",0,0,682.260527918206,13.3776574101609,FALSE,"complete","3.LL.DWFN.1c"
1965.58333333333,"length","F3_R1","3.LL.DWFN.1c","595","Region 1",45,44,46,"cm",0,0,682.260527918206,13.3776574101609,FALSE,"complete","3.LL.DWFN.1c"
1965.58333333333,"length","F3_R1","3.LL.DWFN.1c","595","Region 1",47,46,48,"cm",0,0,682.260527918206,13.3776574101609,FALSE,"complete","3.LL.DWFN.1c"
1965.58333333333,"length","F3_R1","3.LL.DWFN.1c","595","Region 1",49,48,50,"cm",0,0,682.260527918206,13.3776574101609,FALSE,"complete","3.LL.DWFN.1c"
1965.58333333333,"length","F3_R1","3.LL.DWFN.1c","595","Region 1",51,50,52,"cm",0,5.92594943690225e-12,682.260527918206,13.3776574101609,FALSE,"complete","3.LL.DWFN.1c"
1965.58333333333,"length","F3_R1","3.LL.DWFN.1c","595","Region 1",53,52,54,"cm",0,2.41960275680151e-11,682.260527918206,13.3776574101609,FALSE,"complete","3.LL.DWFN.1c"
1965.58333333333,"length","F3_R1","3.LL.DWFN.1c","595","Region 1",55,54,56,"cm",0,7.11509906520503e-11,682.260527918206,13.3776574101609,FALSE,"complete","3.LL.DWFN.1c"
1965.58333333333,"length","F3_R1","3.LL.DWFN.1c","595","Region 1",57,56,58,"cm",0,1.44100367568403e-10,682.260527918206,13.3776574101609,FALSE,"complete","3.LL.DWFN.1c"
1965.58333333333,"length","F3_R1","3.LL.DWFN.1c","595","Region 1",59,58,60,"cm",0,1.00235660822414e-05,682.260527918206,13.3776574101609,FALSE,"complete","3.LL.DWFN.1c"
1965.58333333333,"length","F3_R1","3.LL.DWFN.1c","595","Region 1",61,60,62,"cm",5.81863662184372e-05,2.64351734196631e-05,682.260527918206,13.3776574101609,FALSE,"complete","3.LL.DWFN.1c"
1965.58333333333,"length","F3_R1","3.LL.DWFN.1c","595","Region 1",63,62,64,"cm",5.81863662184372e-05,5.96692774347314e-05,682.260527918206,13.3776574101609,FALSE,"complete","3.LL.DWFN.1c"
1965.58333333333,"length","F3_R1","3.LL.DWFN.1c","595","Region 1",65,64,66,"cm",0.000257378705768291,0.000227058596455526,682.260527918206,13.3776574101609,FALSE,"complete","3.LL.DWFN.1c"
1965.58333333333,"length","F3_R1","3.LL.DWFN.1c","595","Region 1",67,66,68,"cm",0.000597577018649562,0.00048871896327968,682.260527918206,13.3776574101609,FALSE,"complete","3.LL.DWFN.1c"
1965.58333333333,"length","F3_R1","3.LL.DWFN.1c","595","Region 1",69,68,70,"cm",0.00160245860082819,0.00097373909307553,682.260527918206,13.3776574101609,FALSE,"complete","3.LL.DWFN.1c"
1965.58333333333,"length","F3_R1","3.LL.DWFN.1c","595","Region 1",71,70,72,"cm",0.0024327810843515,0.00179884299794427,682.260527918206,13.3776574101609,FALSE,"complete","3.LL.DWFN.1c"
1965.58333333333,"length","F3_R1","3.LL.DWFN.1c","595","Region 1",73,72,74,"cm",0.00778634101130301,0.00418801820285592,682.260527918206,13.3776574101609,FALSE,"complete","3.LL.DWFN.1c"
1965.58333333333,"length","F3_R1","3.LL.DWFN.1c","595","Region 1",75,74,76,"cm",0.0140640893257137,0.00768766525020011,682.260527918206,13.3776574101609,FALSE,"complete","3.LL.DWFN.1c"
1965.58333333333,"length","F3_R1","3.LL.DWFN.1c","595","Region 1",77,76,78,"cm",0.0226650394640749,0.0132882224677461,682.260527918206,13.3776574101609,FALSE,"complete","3.LL.DWFN.1c"
1965.58333333333,"length","F3_R1","3.LL.DWFN.1c","595","Region 1",79,78,80,"cm",0.0373347408975724,0.0218112498907666,682.260527918206,13.3776574101609,FALSE,"complete","3.LL.DWFN.1c"
1965.58333333333,"length","F3_R1","3.LL.DWFN.1c","595","Region 1",81,80,82,"cm",0.0473487049716847,0.0338749244865632,682.260527918206,13.3776574101609,FALSE,"complete","3.LL.DWFN.1c"
1965.58333333333,"length","F3_R1","3.LL.DWFN.1c","595","Region 1",83,82,84,"cm",0.0699829332991454,0.0497010737608611,682.260527918206,13.3776574101609,FALSE,"complete","3.LL.DWFN.1c"
1965.58333333333,"length","F3_R1","3.LL.DWFN.1c","595","Region 1",85,84,86,"cm",0.105026142344386,0.0684302079531396,682.260527918206,13.3776574101609,FALSE,"complete","3.LL.DWFN.1c"
1965.58333333333,"length","F3_R1","3.LL.DWFN.1c","595","Region 1",87,86,88,"cm",0.119048197102085,0.0877325540273921,682.260527918206,13.3776574101609,FALSE,"complete","3.LL.DWFN.1c"
1965.58333333333,"length","F3_R1","3.LL.DWFN.1c","595","Region 1",89,88,90,"cm",0.158508739464302,0.103992442472483,682.260527918206,13.3776574101609,FALSE,"complete","3.LL.DWFN.1c"
1965.58333333333,"length","F3_R1","3.LL.DWFN.1c","595","Region 1",91,90,92,"cm",0.115083691745057,0.113356693756227,682.260527918206,13.3776574101609,FALSE,"complete","3.LL.DWFN.1c"
1965.58333333333,"length","F3_R1","3.LL.DWFN.1c","595","Region 1",93,92,94,"cm",0.117715352405392,0.113257983814374,682.260527918206,13.3776574101609,FALSE,"complete","3.LL.DWFN.1c"
1965.58333333333,"length","F3_R1","3.LL.DWFN.1c","595","Region 1",95,94,96,"cm",0.0759115380736268,0.103605204418762,682.260527918206,13.3776574101609,FALSE,"complete","3.LL.DWFN.1c"
1965.58333333333,"length","F3_R1","3.LL.DWFN.1c","595","Region 1",97,96,98,"cm",0.0392560666030205,0.0868481930306801,682.260527918206,13.3776574101609,FALSE,"complete","3.LL.DWFN.1c"
1965.58333333333,"length","F3_R1","3.LL.DWFN.1c","595","Region 1",99,98,100,"cm",0.0399198920130807,0.066897162336201,682.260527918206,13.3776574101609,FALSE,"complete","3.LL.DWFN.1c"
1965.58333333333,"length","F3_R1","3.LL.DWFN.1c","595","Region 1",101,100,102,"cm",0.0126537776430482,0.0475293838047126,682.260527918206,13.3776574101609,FALSE,"complete","3.LL.DWFN.1c"
1965.58333333333,"length","F3_R1","3.LL.DWFN.1c","595","Region 1",103,102,104,"cm",0.00510211669804845,0.0314278073698512,682.260527918206,13.3776574101609,FALSE,"complete","3.LL.DWFN.1c"
1965.58333333333,"length","F3_R1","3.LL.DWFN.1c","595","Region 1",105,104,106,"cm",0.00520956954605598,0.0194726279858584,682.260527918206,13.3776574101609,FALSE,"complete","3.LL.DWFN.1c"
1965.58333333333,"length","F3_R1","3.LL.DWFN.1c","595","Region 1",107,106,108,"cm",0.00231831288415047,0.0114183018801499,682.260527918206,13.3776574101609,FALSE,"complete","3.LL.DWFN.1c"
1965.58333333333,"length","F3_R1","3.LL.DWFN.1c","595","Region 1",109,108,110,"cm",5.81863662184372e-05,0.00639989181225751,682.260527918206,13.3776574101609,FALSE,"complete","3.LL.DWFN.1c"
1965.58333333333,"length","F3_R1","3.LL.DWFN.1c","595","Region 1",111,110,112,"cm",0,0.00265627536193068,682.260527918206,13.3776574101609,FALSE,"complete","3.LL.DWFN.1c"
1965.58333333333,"length","F3_R1","3.LL.DWFN.1c","595","Region 1",113,112,114,"cm",0,0.00152541168358268,682.260527918206,13.3776574101609,FALSE,"complete","3.LL.DWFN.1c"
1965.58333333333,"length","F3_R1","3.LL.DWFN.1c","595","Region 1",115,114,116,"cm",0,0.000705055927501288,682.260527918206,13.3776574101609,FALSE,"complete","3.LL.DWFN.1c"
1965.58333333333,"length","F3_R1","3.LL.DWFN.1c","595","Region 1",117,116,118,"cm",0,0.000372796192176991,682.260527918206,13.3776574101609,FALSE,"complete","3.LL.DWFN.1c"
1965.58333333333,"length","F3_R1","3.LL.DWFN.1c","595","Region 1",119,118,120,"cm",0,0.000158118036667751,682.260527918206,13.3776574101609,FALSE,"complete","3.LL.DWFN.1c"
1965.58333333333,"length","F3_R1","3.LL.DWFN.1c","595","Region 1",121,120,122,"cm",0,5.71731367914619e-05,682.260527918206,13.3776574101609,FALSE,"complete","3.LL.DWFN.1c"
1965.58333333333,"length","F3_R1","3.LL.DWFN.1c","595","Region 1",123,122,124,"cm",0,2.10730264021187e-05,682.260527918206,13.3776574101609,FALSE,"complete","3.LL.DWFN.1c"
1965.58333333333,"length","F3_R1","3.LL.DWFN.1c","595","Region 1",125,124,126,"cm",0,0,682.260527918206,13.3776574101609,FALSE,"complete","3.LL.DWFN.1c"
1965.58333333333,"length","F3_R1","3.LL.DWFN.1c","595","Region 1",127,126,128,"cm",0,0,682.260527918206,13.3776574101609,FALSE,"complete","3.LL.DWFN.1c"
1965.58333333333,"length","F3_R1","3.LL.DWFN.1c","595","Region 1",129,128,130,"cm",0,0,682.260527918206,13.3776574101609,FALSE,"complete","3.LL.DWFN.1c"
1965.83333333333,"length","F3_R1","3.LL.DWFN.1c","596","Region 1",31,30,32,"cm",0,0,1864.55521196866,19.6078431372549,FALSE,"complete","3.LL.DWFN.1c"
1965.83333333333,"length","F3_R1","3.LL.DWFN.1c","596","Region 1",33,32,34,"cm",0,0,1864.55521196866,19.6078431372549,FALSE,"complete","3.LL.DWFN.1c"
1965.83333333333,"length","F3_R1","3.LL.DWFN.1c","596","Region 1",35,34,36,"cm",0,0,1864.55521196866,19.6078431372549,FALSE,"complete","3.LL.DWFN.1c"
1965.83333333333,"length","F3_R1","3.LL.DWFN.1c","596","Region 1",37,36,38,"cm",0,0,1864.55521196866,19.6078431372549,FALSE,"complete","3.LL.DWFN.1c"
1965.83333333333,"length","F3_R1","3.LL.DWFN.1c","596","Region 1",39,38,40,"cm",0,0,1864.55521196866,19.6078431372549,FALSE,"complete","3.LL.DWFN.1c"
1965.83333333333,"length","F3_R1","3.LL.DWFN.1c","596","Region 1",41,40,42,"cm",0,3.11890768606683e-11,1864.55521196866,19.6078431372549,FALSE,"complete","3.LL.DWFN.1c"
1965.83333333333,"length","F3_R1","3.LL.DWFN.1c","596","Region 1",43,42,44,"cm",0,1.39891686786383e-10,1864.55521196866,19.6078431372549,FALSE,"complete","3.LL.DWFN.1c"
1965.83333333333,"length","F3_R1","3.LL.DWFN.1c","596","Region 1",45,44,46,"cm",0,3.49703094514423e-10,1864.55521196866,19.6078431372549,FALSE,"complete","3.LL.DWFN.1c"
1965.83333333333,"length","F3_R1","3.LL.DWFN.1c","596","Region 1",47,46,48,"cm",0,4.88112779073079e-10,1864.55521196866,19.6078431372549,FALSE,"complete","3.LL.DWFN.1c"
1965.83333333333,"length","F3_R1","3.LL.DWFN.1c","596","Region 1",49,48,50,"cm",0,3.81937946041175e-10,1864.55521196866,19.6078431372549,FALSE,"complete","3.LL.DWFN.1c"
1965.83333333333,"length","F3_R1","3.LL.DWFN.1c","596","Region 1",51,50,52,"cm",0,1.74413701650308e-10,1864.55521196866,19.6078431372549,FALSE,"complete","3.LL.DWFN.1c"
1965.83333333333,"length","F3_R1","3.LL.DWFN.1c","596","Region 1",53,52,54,"cm",0,6.33188228142622e-11,1864.55521196866,19.6078431372549,FALSE,"complete","3.LL.DWFN.1c"
1965.83333333333,"length","F3_R1","3.LL.DWFN.1c","596","Region 1",55,54,56,"cm",0,4.36213638193791e-11,1864.55521196866,19.6078431372549,FALSE,"complete","3.LL.DWFN.1c"
1965.83333333333,"length","F3_R1","3.LL.DWFN.1c","596","Region 1",57,56,58,"cm",0,4.88919729902689e-11,1864.55521196866,19.6078431372549,FALSE,"complete","3.LL.DWFN.1c"
1965.83333333333,"length","F3_R1","3.LL.DWFN.1c","596","Region 1",59,58,60,"cm",9.67547928200253e-05,5.03497784322038e-11,1864.55521196866,19.6078431372549,FALSE,"complete","3.LL.DWFN.1c"
1965.83333333333,"length","F3_R1","3.LL.DWFN.1c","596","Region 1",61,60,62,"cm",0.00143572446205712,4.85918924103021e-11,1864.55521196866,19.6078431372549,FALSE,"complete","3.LL.DWFN.1c"
1965.83333333333,"length","F3_R1","3.LL.DWFN.1c","596","Region 1",63,62,64,"cm",0.000861434677234276,4.59538806053363e-08,1864.55521196866,19.6078431372549,FALSE,"complete","3.LL.DWFN.1c"
1965.83333333333,"length","F3_R1","3.LL.DWFN.1c","596","Region 1",65,64,66,"cm",0.00143572446205712,1.23401658901705e-07,1864.55521196866,19.6078431372549,FALSE,"complete","3.LL.DWFN.1c"
1965.83333333333,"length","F3_R1","3.LL.DWFN.1c","596","Region 1",67,66,68,"cm",0.00258742351775147,2.86718924571667e-07,1864.55521196866,19.6078431372549,FALSE,"complete","3.LL.DWFN.1c"
1965.83333333333,"length","F3_R1","3.LL.DWFN.1c","596","Region 1",69,68,70,"cm",0.00576034445979754,5.76251660547459e-07,1864.55521196866,19.6078431372549,FALSE,"complete","3.LL.DWFN.1c"
1965.83333333333,"length","F3_R1","3.LL.DWFN.1c","596","Region 1",71,70,72,"cm",0.00690572592064248,0.000153875368404339,1864.55521196866,19.6078431372549,FALSE,"complete","3.LL.DWFN.1c"
1965.83333333333,"length","F3_R1","3.LL.DWFN.1c","596","Region 1",73,72,74,"cm",0.0105053421616389,0.000397292529618848,1864.55521196866,19.6078431372549,FALSE,"complete","3.LL.DWFN.1c"
1965.83333333333,"length","F3_R1","3.LL.DWFN.1c","596","Region 1",75,74,76,"cm",0.0133811022537725,0.00239463922807971,1864.55521196866,19.6078431372549,FALSE,"complete","3.LL.DWFN.1c"
1965.83333333333,"length","F3_R1","3.LL.DWFN.1c","596","Region 1",77,76,78,"cm",0.0320246777146539,0.00565417601181608,1864.55521196866,19.6078431372549,FALSE,"complete","3.LL.DWFN.1c"
1965.83333333333,"length","F3_R1","3.LL.DWFN.1c","596","Region 1",79,78,80,"cm",0.0575260765614914,0.0115914669625053,1864.55521196866,19.6078431372549,FALSE,"complete","3.LL.DWFN.1c"
1965.83333333333,"length","F3_R1","3.LL.DWFN.1c","596","Region 1",81,80,82,"cm",0.0629509900058577,0.0209429278704232,1864.55521196866,19.6078431372549,FALSE,"complete","3.LL.DWFN.1c"
1965.83333333333,"length","F3_R1","3.LL.DWFN.1c","596","Region 1",83,82,84,"cm",0.0702882511646589,0.0343975302663683,1864.55521196866,19.6078431372549,FALSE,"complete","3.LL.DWFN.1c"
1965.83333333333,"length","F3_R1","3.LL.DWFN.1c","596","Region 1",85,84,86,"cm",0.0569807808199937,0.0514764780892163,1864.55521196866,19.6078431372549,FALSE,"complete","3.LL.DWFN.1c"
1965.83333333333,"length","F3_R1","3.LL.DWFN.1c","596","Region 1",87,86,88,"cm",0.0696258099311436,0.0703718153369879,1864.55521196866,19.6078431372549,FALSE,"complete","3.LL.DWFN.1c"
1965.83333333333,"length","F3_R1","3.LL.DWFN.1c","596","Region 1",89,88,90,"cm",0.085556845733345,0.0881324926050871,1864.55521196866,19.6078431372549,FALSE,"complete","3.LL.DWFN.1c"
1965.83333333333,"length","F3_R1","3.LL.DWFN.1c","596","Region 1",91,90,92,"cm",0.0648506016998683,0.101438570806288,1864.55521196866,19.6078431372549,FALSE,"complete","3.LL.DWFN.1c"
1965.83333333333,"length","F3_R1","3.LL.DWFN.1c","596","Region 1",93,92,94,"cm",0.0752858179009866,0.10768676361817,1864.55521196866,19.6078431372549,FALSE,"complete","3.LL.DWFN.1c"
1965.83333333333,"length","F3_R1","3.LL.DWFN.1c","596","Region 1",95,94,96,"cm",0.0972439497600351,0.105876979241672,1864.55521196866,19.6078431372549,FALSE,"complete","3.LL.DWFN.1c"
1965.83333333333,"length","F3_R1","3.LL.DWFN.1c","596","Region 1",97,96,98,"cm",0.0582689073610185,0.0968657740293167,1864.55521196866,19.6078431372549,FALSE,"complete","3.LL.DWFN.1c"
1965.83333333333,"length","F3_R1","3.LL.DWFN.1c","596","Region 1",99,98,100,"cm",0.087551038803317,0.0829036026564672,1864.55521196866,19.6078431372549,FALSE,"complete","3.LL.DWFN.1c"
1965.83333333333,"length","F3_R1","3.LL.DWFN.1c","596","Region 1",101,100,102,"cm",0.0438741718731871,0.066754579237587,1864.55521196866,19.6078431372549,FALSE,"complete","3.LL.DWFN.1c"
1965.83333333333,"length","F3_R1","3.LL.DWFN.1c","596","Region 1",103,102,104,"cm",0.0380019910009285,0.0508542276633307,1864.55521196866,19.6078431372549,FALSE,"complete","3.LL.DWFN.1c"
1965.83333333333,"length","F3_R1","3.LL.DWFN.1c","596","Region 1",105,104,106,"cm",0.0317782088377166,0.0368305444162675,1864.55521196866,19.6078431372549,FALSE,"complete","3.LL.DWFN.1c"
1965.83333333333,"length","F3_R1","3.LL.DWFN.1c","596","Region 1",107,106,108,"cm",0.0130085329048545,0.0253576819496451,1864.55521196866,19.6078431372549,FALSE,"complete","3.LL.DWFN.1c"
1965.83333333333,"length","F3_R1","3.LL.DWFN.1c","596","Region 1",109,108,110,"cm",0.00921540707821797,0.0167598998739362,1864.55521196866,19.6078431372549,FALSE,"complete","3.LL.DWFN.1c"
